LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
34944-9,"Cytomegalovirus Ab.IgG & IgM panel",-,Pt,CSF,Qn,,PANEL.MICRO,2.42,ACTIVE,1,Order,,,"Cytomegalovirus IgG and IgM panel - Cerebral spinal fluid",,2.11,true,"Cytomegalovirus Ab.IgG & IgM panel:-:Pt:CSF:Qn:"
87424-8,"Cytomegalovirus Ab.IgG & IgM Panel",-,Pt,Ser/Plas,Ord,,PANEL.MICRO,2.63,ACTIVE,1,Order,,,"Cytomegalovirus IgG and IgM panel - Serum or Plasma Qualitative",,2.63,true,"Cytomegalovirus Ab.IgG & IgM Panel:-:Pt:Ser/Plas:Ord:"
24315-4,"Cytomegalovirus Ab.IgG & IgM panel",-,Pt,Ser/Plas,Qn,,PANEL.MICRO,2.73,ACTIVE,1,Order,,,"Cytomegalovirus IgG and IgM panel - Serum or Plasma",,1.0o,true,"Cytomegalovirus Ab.IgG & IgM panel:-:Pt:Ser/Plas:Qn:"
22247-1,"Cytomegalovirus Ab.IgG^2nd specimen",ACnc,Pt,Ser/Plas,Qn,,MICRO,2.69,ACTIVE,1,Both,,,"Cytomegalovirus IgG Ab [Units/volume] in Serum or Plasma --2nd specimen",[arb'U]/mL,1.0n,false,"Cytomegalovirus Ab.IgG^2nd specimen:ACnc:Pt:Ser/Plas:Qn:"
22248-9,"Cytomegalovirus Ab.IgM",Titr,Pt,CSF,SemiQn,,MICRO,2.75,ACTIVE,1,Both,,titer,"Cytomegalovirus IgM Ab [Titer] in Cerebral spinal fluid",{titer},1.0n,false,"Cytomegalovirus Ab.IgM:Titr:Pt:CSF:SemiQn:"
77388-7,"Cytomegalovirus Ag",PrThr,Pt,BAL,Ord,IF,MICRO,2.56,ACTIVE,1,Both,,,"Cytomegalovirus Ag [Presence] in Bronchoalveolar lavage by Immunofluorescence",,2.52,false,"Cytomegalovirus Ag:PrThr:Pt:BAL:Ord:IF"
88566-5,"Cytomegalovirus Ag",PrThr,Pt,"Bone mar",Ord,IF,MICRO,2.65,ACTIVE,1,Both,,,"Cytomegalovirus Ag [Presence] in Bone marrow by Immunofluorescence",,2.64,false,"Cytomegalovirus Ag:PrThr:Pt:Bone mar:Ord:IF"
6377-6,"Cytomegalovirus Ag",PrThr,Pt,Ser/Plas,Ord,IF,MICRO,2.64,ACTIVE,1,Both,,,"Cytomegalovirus Ag [Presence] in Serum or Plasma by Immunofluorescence",,1.0f,false,"Cytomegalovirus Ag:PrThr:Pt:Ser/Plas:Ord:IF"
6381-8,"Cytomegalovirus Ag",PrThr,Pt,XXX,Ord,IF,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus Ag [Presence] in Specimen by Immunofluorescence",,1.0f,false,"Cytomegalovirus Ag:PrThr:Pt:XXX:Ord:IF"
87382-8,"Porcine cytomegalovirus DNA",PrThr,Pt,XXX,Ord,Probe.amp.tar,MICRO,2.69,ACTIVE,1,Both,,,"Porcine cytomegalovirus DNA [Presence] in Specimen by NAA with probe detection",,2.63,false,"Porcine cytomegalovirus DNA:PrThr:Pt:XXX:Ord:Probe.amp.tar"
5122-7,"Cytomegalovirus Ab",ACnc,Pt,Ser/Plas,Qn,IF,MICRO,2.69,ACTIVE,1,Both,,,"Cytomegalovirus Ab [Units/volume] in Serum or Plasma by Immunofluorescence",[arb'U]/mL,1.0,false,"Cytomegalovirus Ab:ACnc:Pt:Ser/Plas:Qn:IF"
9514-1,"Cytomegalovirus Ab",Titr,Pt,CSF,SemiQn,"Comp fix",MICRO,2.75,ACTIVE,1,Both,,titer,"Cytomegalovirus Ab [Titer] in Cerebral spinal fluid by Complement fixation",{titer},1.0i,false,"Cytomegalovirus Ab:Titr:Pt:CSF:SemiQn:Comp fix"
32170-3,"Cytomegalovirus Ab",Titr,Pt,Ser/Plas,SemiQn,IF,MICRO,2.75,ACTIVE,1,Both,,"IFA titer; titer","Cytomegalovirus Ab [Titer] in Serum or Plasma by Immunofluorescence",{titer},2.07,false,"Cytomegalovirus Ab:Titr:Pt:Ser/Plas:SemiQn:IF"
6921-1,"Cytomegalovirus Ab.IgG",ACnc,Pt,CSF,Qn,IA,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay",[arb'U]/mL,1.0h(2),false,"Cytomegalovirus Ab.IgG:ACnc:Pt:CSF:Qn:IA"
5124-3,"Cytomegalovirus Ab.IgG",ACnc,Pt,Ser/Plas,Qn,IA,MICRO,2.73,ACTIVE,1,Both,,"EIA Index; units/mL","Cytomegalovirus IgG Ab [Units/volume] in Serum or Plasma by Immunoassay",[arb'U]/mL,1.0,false,"Cytomegalovirus Ab.IgG:ACnc:Pt:Ser/Plas:Qn:IA"
78445-4,"Cytomegalovirus Ab.IgG avidity",PrThr,Pt,Ser/Plas,Ord,IA,MICRO,2.56,ACTIVE,1,Both,,,"Cytomegalovirus IgG Ab avidity [Presence] in Serum or Plasma by Immunoassay",,2.54,false,"Cytomegalovirus Ab.IgG avidity:PrThr:Pt:Ser/Plas:Ord:IA"
52984-2,"Cytomegalovirus Ab.IgG avidity",Ratio,Pt,Ser/Plas,Qn,IA,MICRO,2.73,ACTIVE,1,Both,,%,"Cytomegalovirus IgG Ab avidity [Ratio] in Serum or Plasma by Immunoassay",%,2.24,false,"Cytomegalovirus Ab.IgG avidity:Ratio:Pt:Ser/Plas:Qn:IA"
47307-4,"Cytomegalovirus Ab.IgG Index",ACnc,Pt,Ser+CSF,Qn,,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgG Ab index [Units/volume] in Serum and CSF",[arb'U]/mL,2.19,false,"Cytomegalovirus Ab.IgG Index:ACnc:Pt:Ser+CSF:Qn:"
13225-8,"Cytomegalovirus Ab.IgG^1st specimen",ACnc,Pt,Ser/Plas,Qn,,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgG Ab [Units/volume] in Serum or Plasma --1st specimen",[arb'U]/mL,1.0j-a,false,"Cytomegalovirus Ab.IgG^1st specimen:ACnc:Pt:Ser/Plas:Qn:"
33285-8,"Cytomegalovirus Ab.IgM",ACnc,Pt,"Body fld",Qn,IA,MICRO,2.73,ACTIVE,1,Both,,"arb U/mL","Cytomegalovirus IgM Ab [Units/volume] in Body fluid by Immunoassay",[arb'U]/mL,2.09,false,"Cytomegalovirus Ab.IgM:ACnc:Pt:Body fld:Qn:IA"
44817-5,"Cytomegalovirus Ab.IgM",ACnc,Pt,CSF,Qn,IA,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgM Ab [Units/volume] in Cerebral spinal fluid by Immunoassay",[arb'U]/mL,2.17,false,"Cytomegalovirus Ab.IgM:ACnc:Pt:CSF:Qn:IA"
5126-8,"Cytomegalovirus Ab.IgM",ACnc,Pt,Ser/Plas,Qn,IA,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgM Ab [Units/volume] in Serum or Plasma by Immunoassay",{Index_val},1.0,false,"Cytomegalovirus Ab.IgM:ACnc:Pt:Ser/Plas:Qn:IA"
24119-0,"Cytomegalovirus Ab.IgM",PrThr,Pt,Ser/Plas,Ord,IA,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgM Ab [Presence] in Serum or Plasma by Immunoassay",,1.0o,false,"Cytomegalovirus Ab.IgM:PrThr:Pt:Ser/Plas:Ord:IA"
89583-9,"Cytomegalovirus Ag",PrThr,Pt,CSF,Ord,IF,MICRO,2.64,ACTIVE,1,Both,,,"Cytomegalovirus Ag [Presence] in Cerebral spinal fluid by Immunofluorescence",,2.64,false,"Cytomegalovirus Ag:PrThr:Pt:CSF:Ord:IF"
78001-5,"Cytomegalovirus pp65 Ag/100000 PMN cells",NFr,Pt,Bld,Qn,IF,MICRO,2.52,ACTIVE,1,Both,,"/100000 PMN","Cytomegalovirus pp65 Ag/100000 PMN cells in Blood by Immunofluorescence",/10*5{PMN},2.52,false,"Cytomegalovirus pp65 Ag/100000 PMN cells:NFr:Pt:Bld:Qn:IF"
16715-5,"Cytomegalovirus Ab.IgG",ACnc,Pt,Ser/Plas,Qn,IF,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgG Ab [Units/volume] in Serum or Plasma by Immunofluorescence",[arb'U]/mL,1.0l,false,"Cytomegalovirus Ab.IgG:ACnc:Pt:Ser/Plas:Qn:IF"
87726-6,"Cytomegalovirus Ab.IgG",PrThr,Pt,Ser/Plas^Donor,Ord,IA,MICRO,2.63,ACTIVE,1,Both,,,"Cytomegalovirus IgG Ab [Presence] in Serum or Plasma from Donor by Immunoassay",,2.63,false,"Cytomegalovirus Ab.IgG:PrThr:Pt:Ser/Plas^Donor:Ord:IA"
11008-0,"Cytomegalovirus Ab.IgG",Titr,Pt,CSF,SemiQn,IF,MICRO,2.75,ACTIVE,1,Both,,titer,"Cytomegalovirus IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence",{titer},1.0j-a,false,"Cytomegalovirus Ab.IgG:Titr:Pt:CSF:SemiQn:IF"
5125-0,"Cytomegalovirus Ab.IgG",Titr,Pt,Ser/Plas,SemiQn,IF,MICRO,2.75,ACTIVE,1,Both,,titer,"Cytomegalovirus IgG Ab [Titer] in Serum or Plasma by Immunofluorescence",{titer},1.0,false,"Cytomegalovirus Ab.IgG:Titr:Pt:Ser/Plas:SemiQn:IF"
32835-1,"Cytomegalovirus Ab.IgG^1st specimen/2nd specimen",Ratio,Pt,Ser/Plas,Qn,,MICRO,2.64,ACTIVE,1,Observation,,,"Cytomegalovirus IgG Ab [Ratio] in Serum or Plasma --1st specimen/2nd specimen",,2.09,false,"Cytomegalovirus Ab.IgG^1st specimen/2nd specimen:Ratio:Pt:Ser/Plas:Qn:"
16716-3,"Cytomegalovirus Ab.IgG^2nd specimen",ACnc,Pt,Ser/Plas,Qn,IA,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgG Ab [Units/volume] in Serum or Plasma by Immunoassay --2nd specimen",[arb'U]/mL,1.0l,false,"Cytomegalovirus Ab.IgG^2nd specimen:ACnc:Pt:Ser/Plas:Qn:IA"
42899-5,"Cytomegalovirus Ab.IgM",PrThr,Pt,CSF,Ord,IF,MICRO,2.56,ACTIVE,1,Both,,,"Cytomegalovirus IgM Ab [Presence] in Cerebral spinal fluid by Immunofluorescence",,2.16,false,"Cytomegalovirus Ab.IgM:PrThr:Pt:CSF:Ord:IF"
49539-0,"Cytomegalovirus Ab.IgM",PrThr,Pt,Ser/Plas,Ord,IF,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus IgM Ab [Presence] in Serum or Plasma by Immunofluorescence",,2.22,false,"Cytomegalovirus Ab.IgM:PrThr:Pt:Ser/Plas:Ord:IF"
87725-8,"Cytomegalovirus Ab.IgM",PrThr,Pt,Ser/Plas^Donor,Ord,IA,MICRO,2.63,ACTIVE,1,Both,,,"Cytomegalovirus IgM Ab [Presence] in Serum or Plasma from Donor by Immunoassay",,2.63,false,"Cytomegalovirus Ab.IgM:PrThr:Pt:Ser/Plas^Donor:Ord:IA"
21237-3,"Cytomegalovirus Ab.IgM",Titr,Pt,CSF,SemiQn,IF,MICRO,2.75,ACTIVE,1,Both,,titer,"Cytomegalovirus IgM Ab [Titer] in Cerebral spinal fluid by Immunofluorescence",{titer},1.0m,false,"Cytomegalovirus Ab.IgM:Titr:Pt:CSF:SemiQn:IF"
5127-6,"Cytomegalovirus Ab.IgM",Titr,Pt,Ser/Plas,SemiQn,IF,MICRO,2.75,ACTIVE,1,Both,,titer,"Cytomegalovirus IgM Ab [Titer] in Serum or Plasma by Immunofluorescence",{titer},1.0,false,"Cytomegalovirus Ab.IgM:Titr:Pt:Ser/Plas:SemiQn:IF"
28008-1,"Cytomegalovirus DNA",PrThr,Pt,Bld,Ord,Probe.amp.sig,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Blood by Probe with signal amplification",,2.00,false,"Cytomegalovirus DNA:PrThr:Pt:Bld:Ord:Probe.amp.sig"
32791-6,"Cytomegalovirus Ab.IgG^1st specimen/2nd specimen",Ratio,Pt,Ser/Plas,Qn,IA,MICRO,2.64,ACTIVE,1,Observation,,,"Cytomegalovirus IgG Ab [Ratio] in Serum or Plasma by Immunoassay --1st specimen/2nd specimen",,2.09,false,"Cytomegalovirus Ab.IgG^1st specimen/2nd specimen:Ratio:Pt:Ser/Plas:Qn:IA"
100675-8,"Cytomegalovirus DNA",ACnc,Pt,Bld,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,IU/mL,"Cytomegalovirus DNA [Units/volume] (viral load) in Blood by NAA with probe detection",[IU]/mL,2.73,false,"Cytomegalovirus DNA:ACnc:Pt:Bld:Qn:Probe.amp.tar"
101816-7,"Cytomegalovirus DNA",ACnc,Pt,Urine,Qn,Probe.amp.tar,MICRO,2.75,ACTIVE,1,Both,,IU/mL,"Cytomegalovirus DNA [Units/volume] (viral load) in Urine by NAA with probe detection",[IU]/mL,2.75,false,"Cytomegalovirus DNA:ACnc:Pt:Urine:Qn:Probe.amp.tar"
24041-6,"Cytomegalovirus DNA",ACnc,Pt,XXX,Qn,Probe.amp.sig,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Units/volume] (viral load) in Specimen by Probe with signal amplification",[arb'U]/mL,1.0o,false,"Cytomegalovirus DNA:ACnc:Pt:XXX:Qn:Probe.amp.sig"
4996-5,"Cytomegalovirus DNA",PrThr,Pt,Bld,Ord,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Blood by NAA with probe detection",,1.0,false,"Cytomegalovirus DNA:PrThr:Pt:Bld:Ord:Probe.amp.tar"
106028-4,"Cytomegalovirus DNA",PrThr,Pt,Genital,Ord,Probe.amp.tar,MICRO,2.78,ACTIVE,1,Observation,,,"Cytomegalovirus DNA [Presence] in Genital specimen by NAA with probe detection",,2.78,false,"Cytomegalovirus DNA:PrThr:Pt:Genital:Ord:Probe.amp.tar"
105739-7,"Cytomegalovirus DNA",PrThr,Pt,"Pericard fld",Ord,Probe.amp.tar,MICRO,2.78,ACTIVE,1,Observation,,,"Cytomegalovirus DNA [Presence] in Pericardial fluid by NAA with probe detection",,2.78,false,"Cytomegalovirus DNA:PrThr:Pt:Pericard fld:Ord:Probe.amp.tar"
101948-8,"Cytomegalovirus DNA",PrThr,Pt,Stool,Ord,Probe.amp.tar,MICRO,2.75,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Stool by NAA with probe detection",,2.75,false,"Cytomegalovirus DNA:PrThr:Pt:Stool:Ord:Probe.amp.tar"
4998-1,"Cytomegalovirus DNA",PrThr,Pt,Tiss,Ord,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Tissue by NAA with probe detection",,1.0,false,"Cytomegalovirus DNA:PrThr:Pt:Tiss:Ord:Probe.amp.tar"
4999-9,"Cytomegalovirus DNA",PrThr,Pt,Urine,Ord,Probe.amp.tar,MICRO,2.63,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Urine by NAA with probe detection",,1.0,false,"Cytomegalovirus DNA:PrThr:Pt:Urine:Ord:Probe.amp.tar"
100676-6,"Cytomegalovirus DNA",LaCnc,Pt,Bld,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,"Log IU/mL","Cytomegalovirus DNA [log units/volume] (viral load) in Blood by NAA with probe detection",{Log_IU}/mL,2.73,false,"Cytomegalovirus DNA:LaCnc:Pt:Bld:Qn:Probe.amp.tar"
88535-0,"Cytomegalovirus DNA",PrThr,Pt,Bld.dot,Ord,Probe.amp.tar,MICRO,2.64,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in DBS by NAA with probe detection",,2.64,false,"Cytomegalovirus DNA:PrThr:Pt:Bld.dot:Ord:Probe.amp.tar"
35401-9,"Cytomegalovirus DNA",PrThr,Pt,Bronchial,Ord,Probe.amp.tar,MICRO,2.63,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Bronchial specimen by NAA with probe detection",,2.13,false,"Cytomegalovirus DNA:PrThr:Pt:Bronchial:Ord:Probe.amp.tar"
88131-8,"Cytomegalovirus DNA",PrThr,Pt,"Ocular fld",Ord,Probe.amp.tar,MICRO,2.63,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Ocular fluid by NAA with probe detection",,2.63,false,"Cytomegalovirus DNA:PrThr:Pt:Ocular fld:Ord:Probe.amp.tar"
101947-0,"Cytomegalovirus DNA",PrThr,Pt,"Respiratory System Specimen",Ord,Probe.amp.tar,MICRO,2.77,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Respiratory system specimen by NAA with probe detection",,2.75,false,"Cytomegalovirus DNA:PrThr:Pt:Respiratory System Specimen:Ord:Probe.amp.tar"
83065-3,"Cytomegalovirus DNA",PrThr,Pt,Saliva,Ord,Probe.amp.tar,MICRO,2.63,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Saliva (oral fluid) by NAA with probe detection",,2.58,false,"Cytomegalovirus DNA:PrThr:Pt:Saliva:Ord:Probe.amp.tar"
5000-5,"Cytomegalovirus DNA",PrThr,Pt,XXX,Ord,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Specimen by NAA with probe detection",,1.0,false,"Cytomegalovirus DNA:PrThr:Pt:XXX:Ord:Probe.amp.tar"
102088-2,"Torch Ab.IgG panel",-,Pt,Ser,-,,PANEL.MICRO,2.77,ACTIVE,1,Order,,,"Torch Ab.IgG panel - Serum",,2.75,true,"Torch Ab.IgG panel:-:Pt:Ser:-:"
101815-9,"Cytomegalovirus DNA",ACnc,Pt,CSF,Qn,Probe.amp.tar,MICRO,2.75,ACTIVE,1,Both,,IU/mL,"Cytomegalovirus DNA [Units/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection",[IU]/mL,2.75,false,"Cytomegalovirus DNA:ACnc:Pt:CSF:Qn:Probe.amp.tar"
72493-0,"Cytomegalovirus DNA",ACnc,Pt,Ser/Plas,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,IU/mL,"Cytomegalovirus DNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection",[IU]/mL,2.42,false,"Cytomegalovirus DNA:ACnc:Pt:Ser/Plas:Qn:Probe.amp.tar"
34720-3,"Cytomegalovirus DNA",ACnc,Pt,XXX,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,IU/mL,"Cytomegalovirus DNA [Units/volume] (viral load) in Specimen by NAA with probe detection",[IU]/mL,2.11,false,"Cytomegalovirus DNA:ACnc:Pt:XXX:Qn:Probe.amp.tar"
54206-8,"Cytomegalovirus DNA",LnCnc,Pt,Ser/Plas,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,"log copies/mL","Cytomegalovirus DNA [Log #/volume] (viral load) in Serum or Plasma by NAA with probe detection",{Log_copies}/mL,2.27,false,"Cytomegalovirus DNA:LnCnc:Pt:Ser/Plas:Qn:Probe.amp.tar"
53763-9,"Cytomegalovirus DNA",LnCnc,Pt,XXX,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,"log copies/mL","Cytomegalovirus DNA [Log #/volume] (viral load) in Specimen by NAA with probe detection",{Log_copies}/mL,2.26,false,"Cytomegalovirus DNA:LnCnc:Pt:XXX:Qn:Probe.amp.tar"
29604-6,"Cytomegalovirus DNA",NCnc,Pt,Bld,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Blood by NAA with probe detection",{copies}/mL,2.03,false,"Cytomegalovirus DNA:NCnc:Pt:Bld:Qn:Probe.amp.tar"
98081-3,"Cytomegalovirus DNA",NCnc,Pt,Saliva,Qn,Probe.amp.tar,MICRO,2.71,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Saliva (oral fluid) by NAA with probe detection",{copies}/mL,2.71,false,"Cytomegalovirus DNA:NCnc:Pt:Saliva:Qn:Probe.amp.tar"
49351-0,"Cytomegalovirus DNA",NCnc,Pt,Tiss,Qn,Probe.amp.tar,MICRO,2.63,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Tissue by NAA with probe detection",{copies}/mL,2.22,false,"Cytomegalovirus DNA:NCnc:Pt:Tiss:Qn:Probe.amp.tar"
49347-8,"Cytomegalovirus DNA",NCnc,Pt,Urine,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Urine by NAA with probe detection",{copies}/mL,2.22,false,"Cytomegalovirus DNA:NCnc:Pt:Urine:Qn:Probe.amp.tar"
34719-5,"Cytomegalovirus DNA",PrThr,Pt,"Amnio fld",Ord,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Amniotic fluid by NAA with probe detection",,2.11,false,"Cytomegalovirus DNA:PrThr:Pt:Amnio fld:Ord:Probe.amp.tar"
88567-3,"Cytomegalovirus DNA",PrThr,Pt,"Bone mar",Ord,Probe.amp.tar,MICRO,2.65,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Bone marrow by NAA with probe detection",,2.64,false,"Cytomegalovirus DNA:PrThr:Pt:Bone mar:Ord:Probe.amp.tar"
30326-3,"Cytomegalovirus DNA",PrThr,Pt,CSF,Ord,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Cerebral spinal fluid by NAA with probe detection",,2.04,false,"Cytomegalovirus DNA:PrThr:Pt:CSF:Ord:Probe.amp.tar"
88558-2,"Cytomegalovirus DNA",PrThr,Pt,"Respiratory system specimen.lower",Ord,Probe.amp.tar,MICRO,2.77,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Lower respiratory specimen by NAA with probe detection",,2.64,false,"Cytomegalovirus DNA:PrThr:Pt:Respiratory system specimen.lower:Ord:Probe.amp.tar"
30246-3,"Cytomegalovirus DNA",PrThr,Pt,Ser/Plas,Ord,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Serum or Plasma by NAA with probe detection",,2.04,false,"Cytomegalovirus DNA:PrThr:Pt:Ser/Plas:Ord:Probe.amp.tar"
72605-9,"Cytomegalovirus glycoprotein genotype",Type,Pt,XXX,Nom,Probe.amp.tar,MICRO,2.72,ACTIVE,1,Both,,,"Cytomegalovirus glycoprotein genotype in Specimen by NAA with probe detection",,2.42,false,"Cytomegalovirus glycoprotein genotype:Type:Pt:XXX:Nom:Probe.amp.tar"
72494-8,"Cytomegalovirus DNA",LaCnc,Pt,Ser/Plas,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,"log IU/mL","Cytomegalovirus DNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection",{Log_IU}/mL,2.42,false,"Cytomegalovirus DNA:LaCnc:Pt:Ser/Plas:Qn:Probe.amp.tar"
96396-7,"Cytomegalovirus DNA",LaCnc,Pt,XXX,Qn,Probe.amp.tar,MICRO,2.69,ACTIVE,1,Both,,"log IU/mL","Cytomegalovirus DNA [log units/volume] (viral load) in Specimen by NAA with probe detection",{Log_IU}/mL,2.69,false,"Cytomegalovirus DNA:LaCnc:Pt:XXX:Qn:Probe.amp.tar"
94823-2,"Cytomegalovirus DNA",LnCnc,Pt,"Amnio fld",Qn,Probe.amp.tar,MICRO,2.68,ACTIVE,1,Both,,"log copies/mL","Cytomegalovirus DNA [Log #/volume] (viral load) in Amniotic fluid by NAA with probe detection",{Log_copies}/mL,2.68,false,"Cytomegalovirus DNA:LnCnc:Pt:Amnio fld:Qn:Probe.amp.tar"
49348-6,"Cytomegalovirus DNA",NCnc,Pt,"Amnio fld",Qn,Probe.amp.tar,MICRO,2.63,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Amniotic fluid by NAA with probe detection",{copies}/mL,2.22,false,"Cytomegalovirus DNA:NCnc:Pt:Amnio fld:Qn:Probe.amp.tar"
49349-4,"Cytomegalovirus DNA",NCnc,Pt,BAL,Qn,Probe.amp.tar,MICRO,2.63,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Bronchoalveolar lavage by NAA with probe detection",{copies}/mL,2.22,false,"Cytomegalovirus DNA:NCnc:Pt:BAL:Qn:Probe.amp.tar"
88545-9,"Cytomegalovirus DNA",NCnc,Pt,Bld.dot,Qn,Probe.amp.tar,MICRO,2.64,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in DBS by NAA with probe detection",{copies}/mL,2.64,false,"Cytomegalovirus DNA:NCnc:Pt:Bld.dot:Qn:Probe.amp.tar"
49350-2,"Cytomegalovirus DNA",NCnc,Pt,"Bone mar",Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Bone marrow by NAA with probe detection",{copies}/mL,2.22,false,"Cytomegalovirus DNA:NCnc:Pt:Bone mar:Qn:Probe.amp.tar"
39003-9,"Cytomegalovirus DNA",NCnc,Pt,CSF,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection",{copies}/mL,2.15,false,"Cytomegalovirus DNA:NCnc:Pt:CSF:Qn:Probe.amp.tar"
88130-0,"Cytomegalovirus DNA",NCnc,Pt,"Ocular fld",Qn,Probe.amp.tar,MICRO,2.63,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Ocular fluid by NAA with probe detection",{copies}/mL,2.63,false,"Cytomegalovirus DNA:NCnc:Pt:Ocular fld:Qn:Probe.amp.tar"
30247-1,"Cytomegalovirus DNA",NCnc,Pt,Ser/Plas,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection",{copies}/mL,2.04,false,"Cytomegalovirus DNA:NCnc:Pt:Ser/Plas:Qn:Probe.amp.tar"
54163-1,"Cytomegalovirus DNA",NCnc,Pt,Urine,Qn,"Probe.amp.tar detection limit = 200 copies/mL",MICRO,2.70,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Urine by Probe and target amplification method detection limit = 200 copies/ml",{copies}/mL,2.27,false,"Cytomegalovirus DNA:NCnc:Pt:Urine:Qn:Probe.amp.tar detection limit = 200 copies/mL"
33006-8,"Cytomegalovirus DNA",NCnc,Pt,XXX,Qn,Probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,copies/mL,"Cytomegalovirus DNA [#/volume] (viral load) in Specimen by NAA with probe detection",{copies}/mL,2.09,false,"Cytomegalovirus DNA:NCnc:Pt:XXX:Qn:Probe.amp.tar"
82189-2,"Cytomegalovirus DNA",PrThr,Pt,CSF,Ord,Non-probe.amp.tar,MICRO,2.73,ACTIVE,1,Both,,,"Cytomegalovirus DNA [Presence] in Cerebral spinal fluid by NAA with non-probe detection",,2.56,false,"Cytomegalovirus DNA:PrThr:Pt:CSF:Ord:Non-probe.amp.tar"
